Creating model... done
Training with snapshotting enabled... 
Testing... 
test_loss = 0.75552588701248, test_pred_err = 0.4921875
iter 1, lr: 2, attr_lr: 0, batch_loss: 0.74227534234524, train_err: 0.484375, grad_norm: 0.084692731499672, mem: 6276.236328125
iter 4028, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49823874235153, train_err: 0.28125, grad_norm: 0.42039093375206, mem: 22856.260742188
iter 4029, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50197359919548, train_err: 0.265625, grad_norm: 0.3843966126442, mem: 20583.293945312
iter 4030, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.63452690839767, train_err: 0.328125, grad_norm: 0.46209359169006, mem: 17183.595703125
iter 4031, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47406919300556, train_err: 0.2421875, grad_norm: 0.35309642553329, mem: 13402.23828125
iter 4032, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51485204696655, train_err: 0.2578125, grad_norm: 0.41894200444221, mem: 23901.4765625
iter 4033, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5608981102705, train_err: 0.3203125, grad_norm: 0.44606280326843, mem: 20123.329101562
iter 4034, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5061005204916, train_err: 0.296875, grad_norm: 0.40995928645134, mem: 18200.30859375
iter 4035, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46029853820801, train_err: 0.1875, grad_norm: 0.40958634018898, mem: 16343.0234375
iter 4036, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54057118296623, train_err: 0.265625, grad_norm: 0.48858642578125, mem: 14450.467773438
iter 4037, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51653146743774, train_err: 0.2578125, grad_norm: 0.50731468200684, mem: 12607.6171875
iter 4038, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45747882127762, train_err: 0.234375, grad_norm: 0.45571553707123, mem: 24739.405273438
iter 4039, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46941733360291, train_err: 0.234375, grad_norm: 0.48437610268593, mem: 22856.725585938
iter 4040, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54810115695, train_err: 0.2890625, grad_norm: 0.39013460278511, mem: 20583.737304688
iter 4041, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49224391579628, train_err: 0.3046875, grad_norm: 0.38622483611107, mem: 17184.458984375
iter 4042, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.4255028963089, train_err: 0.1875, grad_norm: 0.36337891221046, mem: 14907.213867188
iter 4043, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.524239808321, train_err: 0.2734375, grad_norm: 0.53178012371063, mem: 12989.084960938
iter 4044, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48322960734367, train_err: 0.234375, grad_norm: 0.43794187903404, mem: 23869.421875
iter 4045, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.500512778759, train_err: 0.25, grad_norm: 0.48426580429077, mem: 22014.603515625
iter 4046, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49107486009598, train_err: 0.265625, grad_norm: 0.46876403689384, mem: 20124.138671875
iter 4047, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54412299394608, train_err: 0.2890625, grad_norm: 0.53369569778442, mem: 18198.529296875
iter 4048, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47380128502846, train_err: 0.2109375, grad_norm: 0.38863083720207, mem: 16341.8515625
iter 4049, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52009236812592, train_err: 0.3203125, grad_norm: 0.39741185307503, mem: 14450.040039062
iter 4050, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.42203506827354, train_err: 0.1875, grad_norm: 0.36002722382545, mem: 12607.79296875
Testing... 
test_loss = 0.26115243136883, test_pred_err = 0.0546875
iter 4051, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52043014764786, train_err: 0.21875, grad_norm: 0.39629140496254, mem: 23957.837890625
iter 4052, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48439401388168, train_err: 0.234375, grad_norm: 0.48325175046921, mem: 15531.228515625
iter 4053, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46800956130028, train_err: 0.2265625, grad_norm: 0.37805452942848, mem: 12607.8359375
iter 4054, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5744494497776, train_err: 0.296875, grad_norm: 0.42494279146194, mem: 24740.708984375
iter 4055, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5067178606987, train_err: 0.2109375, grad_norm: 0.44340917468071, mem: 22013.323242188
iter 4056, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51168110966682, train_err: 0.28125, grad_norm: 0.51043200492859, mem: 20121.307617188
iter 4057, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49895936250687, train_err: 0.1953125, grad_norm: 0.44127598404884, mem: 18199.454101562
iter 4058, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49564850330353, train_err: 0.2421875, grad_norm: 0.40383523702621, mem: 16341.825195312
iter 4059, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52403670549393, train_err: 0.296875, grad_norm: 0.50085353851318, mem: 14450.955078125
iter 4060, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53224295377731, train_err: 0.2578125, grad_norm: 0.44998189806938, mem: 12607.836914062
iter 4061, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48907494544983, train_err: 0.25, grad_norm: 0.41326504945755, mem: 24356.711914062
iter 4062, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53765469789505, train_err: 0.25, grad_norm: 0.4716764986515, mem: 22856.489257812
iter 4063, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50466227531433, train_err: 0.28125, grad_norm: 0.44835644960403, mem: 20581.078125
iter 4064, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52625215053558, train_err: 0.2265625, grad_norm: 0.49252867698669, mem: 17183.440429688
iter 4065, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49887849390507, train_err: 0.2578125, grad_norm: 0.37262609601021, mem: 14905.798828125
iter 4066, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52705609798431, train_err: 0.25, grad_norm: 0.45301657915115, mem: 12989.3203125
iter 4067, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46279439330101, train_err: 0.2265625, grad_norm: 0.40136563777924, mem: 23870.538085938
iter 4068, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50364869832993, train_err: 0.2578125, grad_norm: 0.53629970550537, mem: 22015.709960938
iter 4069, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50218212604523, train_err: 0.2890625, grad_norm: 0.4377815425396, mem: 20123.744140625
iter 4070, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51898109912872, train_err: 0.2421875, grad_norm: 0.42358228564262, mem: 18235.020507812
iter 4071, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.57905794680119, train_err: 0.3125, grad_norm: 0.56941676139832, mem: 16341.172851562
iter 4072, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.57987761497498, train_err: 0.2734375, grad_norm: 0.44490870833397, mem: 14654.37109375
iter 4073, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55259597301483, train_err: 0.328125, grad_norm: 0.51332014799118, mem: 13194.08984375
iter 4074, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5572472512722, train_err: 0.2734375, grad_norm: 0.53937935829163, mem: 24106.233398438
iter 4075, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53715008497238, train_err: 0.28125, grad_norm: 0.43716761469841, mem: 22218.354492188
iter 4076, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51299357414246, train_err: 0.234375, grad_norm: 0.39318516850471, mem: 18433.301757812
iter 4077, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46485044062138, train_err: 0.2734375, grad_norm: 0.36337316036224, mem: 15496.231445312
iter 4078, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49348679184914, train_err: 0.2734375, grad_norm: 0.47476089000702, mem: 24940.943359375
iter 4079, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5389603972435, train_err: 0.2890625, grad_norm: 0.4124431014061, mem: 22218.635742188
iter 4080, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51711401343346, train_err: 0.2890625, grad_norm: 0.44429126381874, mem: 19275.787109375
iter 4081, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.4821742027998, train_err: 0.25, grad_norm: 0.54746168851852, mem: 16543.891601562
iter 4082, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54867225885391, train_err: 0.2578125, grad_norm: 0.48700159788132, mem: 13602.456054688
iter 4083, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51084162294865, train_err: 0.2890625, grad_norm: 0.47434175014496, mem: 24940.630859375
iter 4084, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52634561061859, train_err: 0.2890625, grad_norm: 0.51974034309387, mem: 23057.859375
iter 4085, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54710310697556, train_err: 0.234375, grad_norm: 0.40722924470901, mem: 20326.396484375
iter 4086, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54167845845222, train_err: 0.28125, grad_norm: 0.48870965838432, mem: 17386.088867188
iter 4087, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46330137550831, train_err: 0.1796875, grad_norm: 0.38932797312737, mem: 14653.16796875
iter 4088, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49754855036736, train_err: 0.2421875, grad_norm: 0.44541317224503, mem: 24940.750976562
iter 4089, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48392558097839, train_err: 0.234375, grad_norm: 0.36363404989243, mem: 23058
iter 4090, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46527209877968, train_err: 0.2265625, grad_norm: 0.37516796588898, mem: 20326.927734375
iter 4091, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.60145089030266, train_err: 0.3359375, grad_norm: 0.49455800652504, mem: 17384.768554688
iter 4092, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5714818239212, train_err: 0.296875, grad_norm: 0.5372080206871, mem: 14653.44921875
iter 4093, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5548660159111, train_err: 0.296875, grad_norm: 0.52514517307281, mem: 13194.87109375
iter 4094, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47219812870026, train_err: 0.203125, grad_norm: 0.39577484130859, mem: 24105.342773438
iter 4095, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48051902651787, train_err: 0.265625, grad_norm: 0.40042352676392, mem: 22218.713867188
iter 4096, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.44508980214596, train_err: 0.2421875, grad_norm: 0.43363538384438, mem: 19277.490234375
iter 4097, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49942827224731, train_err: 0.25, grad_norm: 0.39965263009071, mem: 16544.782226562
iter 4098, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51152604818344, train_err: 0.265625, grad_norm: 0.43405452370644, mem: 27500.404296875
iter 4099, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56289403140545, train_err: 0.296875, grad_norm: 0.48127508163452, mem: 37081.333007812
iter 4100, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56041678786278, train_err: 0.2578125, grad_norm: 0.49943342804909, mem: 25625.190429688
Testing... 
test_loss = 0.30016322433949, test_pred_err = 0.109375
Snapshotting C_model... done
iter 4101, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55075961351395, train_err: 0.28125, grad_norm: 0.48434123396873, mem: 40198.19140625
iter 4102, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53352266550064, train_err: 0.2578125, grad_norm: 0.4424429833889, mem: 22541.502929688
iter 4103, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.4831825196743, train_err: 0.25, grad_norm: 0.43182665109634, mem: 32196.952148438
iter 4104, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45242738723755, train_err: 0.21875, grad_norm: 0.40905964374542, mem: 24623.854492188
iter 4105, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56412106752396, train_err: 0.3203125, grad_norm: 0.51682162284851, mem: 30278.404296875
iter 4106, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5389655828476, train_err: 0.2734375, grad_norm: 0.41988071799278, mem: 39853.254882812
iter 4107, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48185792565346, train_err: 0.296875, grad_norm: 0.4190976023674, mem: 27498.271484375
iter 4108, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.57452785968781, train_err: 0.3125, grad_norm: 0.42948305606842, mem: 37083.075195312
iter 4109, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.57164391875267, train_err: 0.2421875, grad_norm: 0.40705540776253, mem: 25625.897460938
iter 4110, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55130073428154, train_err: 0.296875, grad_norm: 0.4931888282299, mem: 35166.123046875
iter 4111, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47117677330971, train_err: 0.2578125, grad_norm: 0.46022769808769, mem: 23740.200195312
iter 4112, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.555095911026, train_err: 0.3046875, grad_norm: 0.3843666613102, mem: 32197.225585938
iter 4113, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55045008659363, train_err: 0.265625, grad_norm: 0.44147861003876, mem: 24689.659179688
iter 4114, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49312129616737, train_err: 0.28125, grad_norm: 0.45843651890755, mem: 29421.806640625
iter 4115, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51402187347412, train_err: 0.265625, grad_norm: 0.43237099051476, mem: 38997.844726562
iter 4116, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54956260323524, train_err: 0.328125, grad_norm: 0.52483212947845, mem: 26439.950195312
iter 4117, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50600329041481, train_err: 0.265625, grad_norm: 0.45536249876022, mem: 36025.610351562
iter 4118, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50384446978569, train_err: 0.265625, grad_norm: 0.39951193332672, mem: 24580.438476562
iter 4119, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56523168087006, train_err: 0.328125, grad_norm: 0.39589005708694, mem: 33253.844726562
iter 4120, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49483704566956, train_err: 0.2734375, grad_norm: 0.40240606665611, mem: 24623.706054688
iter 4121, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47415888309479, train_err: 0.2578125, grad_norm: 0.44062611460686, mem: 30279.474609375
iter 4122, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5277045071125, train_err: 0.2578125, grad_norm: 0.44646027684212, mem: 39853.106445312
iter 4123, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54166561365128, train_err: 0.328125, grad_norm: 0.47477635741234, mem: 27498.529296875
iter 4124, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.44659221172333, train_err: 0.2109375, grad_norm: 0.39890676736832, mem: 37081.301757812
iter 4125, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50688511133194, train_err: 0.25, grad_norm: 0.35364052653313, mem: 25625.616210938
iter 4126, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54182195663452, train_err: 0.2890625, grad_norm: 0.44955942034721, mem: 35166.248046875
iter 4127, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50164452195168, train_err: 0.2734375, grad_norm: 0.47850677371025, mem: 21850.018554688
iter 4128, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46982499957085, train_err: 0.2109375, grad_norm: 0.38872316479683, mem: 31338.09765625
iter 4129, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45467233657837, train_err: 0.2109375, grad_norm: 0.36964249610901, mem: 39853.247070312
iter 4130, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49972504377365, train_err: 0.2578125, grad_norm: 0.39405420422554, mem: 27499.482421875
iter 4131, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5083774626255, train_err: 0.25, grad_norm: 0.3928185403347, mem: 35190.951171875
iter 4132, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52719667553902, train_err: 0.25, grad_norm: 0.42668351531029, mem: 23741.137695312
iter 4133, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54862612485886, train_err: 0.328125, grad_norm: 0.510891020298, mem: 31362.6875
iter 4134, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47431716322899, train_err: 0.234375, grad_norm: 0.43959012627602, mem: 39854.465820312
iter 4135, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47773045301437, train_err: 0.2265625, grad_norm: 0.35942268371582, mem: 25578.643554688
iter 4136, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50386959314346, train_err: 0.2734375, grad_norm: 0.47749027609825, mem: 35165.982421875
iter 4137, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46071524918079, train_err: 0.234375, grad_norm: 0.43629738688469, mem: 22691.48046875
iter 4138, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46615394949913, train_err: 0.2421875, grad_norm: 0.40659022331238, mem: 32196.526367188
iter 4139, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56159085035324, train_err: 0.34375, grad_norm: 0.47942236065865, mem: 39853.247070312
iter 4140, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48438584804535, train_err: 0.2578125, grad_norm: 0.5048331618309, mem: 26438.415039062
iter 4141, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49264544248581, train_err: 0.25, grad_norm: 0.43920961022377, mem: 36023.825195312
iter 4142, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55748897790909, train_err: 0.2734375, grad_norm: 0.47862055897713, mem: 24580.860351562
iter 4143, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48952049016953, train_err: 0.25, grad_norm: 0.40341305732727, mem: 34109.373046875
iter 4144, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50836446881294, train_err: 0.21875, grad_norm: 0.41904205083847, mem: 22692.32421875
iter 4145, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49111853539944, train_err: 0.296875, grad_norm: 0.40082004666328, mem: 32199.163085938
iter 4146, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45926819741726, train_err: 0.2109375, grad_norm: 0.34396016597748, mem: 24287.850585938
iter 4147, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47561493515968, train_err: 0.265625, grad_norm: 0.44929575920105, mem: 30279.349609375
iter 4148, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47816732525826, train_err: 0.2890625, grad_norm: 0.42910045385361, mem: 39853.122070312
iter 4149, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52616038918495, train_err: 0.296875, grad_norm: 0.45105302333832, mem: 27498.685546875
iter 4150, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53930777311325, train_err: 0.2421875, grad_norm: 0.46493026614189, mem: 37084.317382812
Testing... 
test_loss = 0.28692531585693, test_pred_err = 0.0859375
iter 4151, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48572278022766, train_err: 0.2109375, grad_norm: 0.42264464497566, mem: 24920.28125
iter 4152, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49867533147335, train_err: 0.265625, grad_norm: 0.44298121333122, mem: 23479.786132812
iter 4153, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47220540046692, train_err: 0.28125, grad_norm: 0.36494275927544, mem: 33253.844726562
iter 4154, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.43713492155075, train_err: 0.1953125, grad_norm: 0.3370740711689, mem: 24623.706054688
iter 4155, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52903062105179, train_err: 0.296875, grad_norm: 0.38057246804237, mem: 30278.255859375
iter 4156, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46747018396854, train_err: 0.2578125, grad_norm: 0.40653759241104, mem: 37939.375976562
iter 4157, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48125946521759, train_err: 0.1953125, grad_norm: 0.47528651356697, mem: 24580.438476562
iter 4158, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53160911798477, train_err: 0.265625, grad_norm: 0.37479901313782, mem: 32197.225585938
iter 4159, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.44208256900311, train_err: 0.234375, grad_norm: 0.40818557143211, mem: 24417.178710938
iter 4160, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45238438248634, train_err: 0.2578125, grad_norm: 0.39535543322563, mem: 29418.619140625
iter 4161, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52780231833458, train_err: 0.2890625, grad_norm: 0.49638396501541, mem: 37939.250976562
iter 4162, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47583346068859, train_err: 0.265625, grad_norm: 0.32848778367043, mem: 25627.487304688
iter 4163, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.606814712286, train_err: 0.328125, grad_norm: 0.47844052314758, mem: 35168.498046875
iter 4164, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.57059636712074, train_err: 0.28125, grad_norm: 0.43705028295517, mem: 22692.87109375
iter 4165, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56451231241226, train_err: 0.34375, grad_norm: 0.50610059499741, mem: 31365.4375
iter 4166, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48781019449234, train_err: 0.2578125, grad_norm: 0.46889898180962, mem: 38996.485351562
iter 4167, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48623698949814, train_err: 0.25, grad_norm: 0.43820175528526, mem: 26439.504882812
iter 4168, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53509563207626, train_err: 0.34375, grad_norm: 0.45192632079124, mem: 35191.216796875
iter 4169, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51749175786972, train_err: 0.3125, grad_norm: 0.48731938004494, mem: 22692.15234375
iter 4170, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.56306776404381, train_err: 0.2578125, grad_norm: 0.48261353373528, mem: 30284.380859375
iter 4171, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51352170109749, train_err: 0.2421875, grad_norm: 0.44736734032631, mem: 39853.106445312
iter 4172, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55055814981461, train_err: 0.2890625, grad_norm: 0.41408118605614, mem: 27498.529296875
iter 4173, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48339420557022, train_err: 0.2421875, grad_norm: 0.39274173974991, mem: 37081.301757812
iter 4174, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48178021609783, train_err: 0.28125, grad_norm: 0.45242917537689, mem: 25625.616210938
iter 4175, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53456437587738, train_err: 0.25, grad_norm: 0.44470557570457, mem: 33253.844726562
iter 4176, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.4338044822216, train_err: 0.1953125, grad_norm: 0.46211817860603, mem: 24623.706054688
iter 4177, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46695932745934, train_err: 0.21875, grad_norm: 0.39072719216347, mem: 29418.337890625
iter 4178, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50929282605648, train_err: 0.2890625, grad_norm: 0.4756632745266, mem: 38995.079101562
iter 4179, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46053230762482, train_err: 0.2421875, grad_norm: 0.37704274058342, mem: 26439.504882812
iter 4180, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.47664742171764, train_err: 0.234375, grad_norm: 0.39236715435982, mem: 36025.028320312
iter 4181, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.60189643502235, train_err: 0.328125, grad_norm: 0.56732487678528, mem: 24580.438476562
iter 4182, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50382304191589, train_err: 0.28125, grad_norm: 0.36882793903351, mem: 34108.263671875
iter 4183, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48701110482216, train_err: 0.2734375, grad_norm: 0.46885442733765, mem: 22692.15234375
iter 4184, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53133672475815, train_err: 0.28125, grad_norm: 0.50450420379639, mem: 32196.803710938
iter 4185, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.46592497825623, train_err: 0.2109375, grad_norm: 0.38831096887589, mem: 40933.391601562
iter 4186, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.45512115955353, train_err: 0.1875, grad_norm: 0.36712375283241, mem: 29418.337890625
iter 4187, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.55815628170967, train_err: 0.2578125, grad_norm: 0.51198679208755, mem: 37946.024414062
iter 4188, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.44820207357407, train_err: 0.203125, grad_norm: 0.37274518609047, mem: 25577.338867188
iter 4189, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.44646996259689, train_err: 0.203125, grad_norm: 0.41259011626244, mem: 35166.248046875
iter 4190, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.51797834038734, train_err: 0.296875, grad_norm: 0.48332938551903, mem: 23739.778320312
iter 4191, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.50779804587364, train_err: 0.2265625, grad_norm: 0.40117493271828, mem: 33253.844726562
iter 4192, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.43938016891479, train_err: 0.21875, grad_norm: 0.43165329098701, mem: 21850.018554688
iter 4193, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.49601882696152, train_err: 0.2734375, grad_norm: 0.40824717283249, mem: 31338.09765625
iter 4194, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.52533447742462, train_err: 0.3046875, grad_norm: 0.48410350084305, mem: 40909.309570312
iter 4195, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48299027979374, train_err: 0.28125, grad_norm: 0.40624567866325, mem: 29418.478515625
iter 4196, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53274789452553, train_err: 0.265625, grad_norm: 0.4165401160717, mem: 38994.801757812
